2017-06-07T13:08:35.121+0800 I CONTROL  [main] ***** SERVER RESTARTED *****
2017-08-22T14:21:54.714+0800 I -        [conn12] end connection 127.0.0.1:60406 (5 connections now open)
2017-08-22T14:21:57.687+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60488 #13 (5 connections now open)
2017-08-22T14:21:57.719+0800 I ACCESS   [conn13] Successfully authenticated as principal adminUser on admin
2017-08-22T14:22:18.688+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60491 #14 (6 connections now open)
2017-08-22T14:22:18.726+0800 I ACCESS   [conn14] Successfully authenticated as principal adminUser on admin
2017-08-22T14:22:49.822+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60506 #15 (7 connections now open)
2017-08-22T14:22:49.856+0800 I ACCESS   [conn15] Successfully authenticated as principal adminUser on admin
2017-08-22T14:23:18.690+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60510 #16 (8 connections now open)
2017-08-22T14:23:18.728+0800 I ACCESS   [conn16] Successfully authenticated as principal adminUser on admin
2017-08-22T14:25:44.196+0800 I -        [conn8] end connection 127.0.0.1:60138 (8 connections now open)
2017-08-22T14:25:44.220+0800 I -        [conn10] end connection 127.0.0.1:60143 (7 connections now open)
2017-08-22T14:52:28.023+0800 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2017-08-22T14:52:28.023+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Ending idle connection to host localhost:27017 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T14:52:28.169+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Ending connection to host localhost:27017 due to bad connection status; 0 connections to that host remain open
2017-08-22T14:52:28.170+0800 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2017-08-22T14:52:28.170+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T14:52:28.170+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T14:52:28.170+0800 I REPL     [replication-2] Restarting oplog query due to error: ExceededTimeLimit: Operation timed out, request was RemoteCommand 22104 -- target:localhost:27017 db:local expDate:2017-08-22T14:27:51.065+0800 cmd:{ getMore: 13641307194, collection: "oplog.rs", maxTimeMS: 5000, term: 6, lastKnownCommittedOpTime: { ts: Timestamp 1503383206000|1, t: 6 } }. Last fetched optime (with hash): { ts: Timestamp 1503383206000|1, t: 6 }[6281792989051532757]. Restarts remaining: 3
2017-08-22T14:52:28.170+0800 I REPL     [replication-2] Scheduled new oplog query Fetcher source: localhost:27017 database: local query: { find: "oplog.rs", filter: { ts: { $gte: Timestamp 1503383206000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 6 } query metadata: { $replData: 1, $oplogQueryData: 1, $ssm: { $secondaryOk: true } } active: 1 timeout: 65000ms shutting down?: 0 first: 1 firstCommandScheduler: RemoteCommandRetryScheduler request: RemoteCommand 22122 -- target:localhost:27017 db:local cmd:{ find: "oplog.rs", filter: { ts: { $gte: Timestamp 1503383206000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 6 } active: 1 callbackHandle.valid: 1 callbackHandle.cancelled: 0 attempt: 1 retryPolicy: RetryPolicyImpl maxAttempts: 1 maxTimeMillis: -1ms
2017-08-22T14:52:28.170+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27017
2017-08-22T14:52:28.171+0800 I COMMAND  [conn7] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "rs0", configVersion: 5, from: "localhost:27017", fromId: 0, term: 6 } numYields:0 reslen:414 locks:{} protocol:op_command 147ms
2017-08-22T14:52:28.171+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27017
2017-08-22T14:52:28.171+0800 I COMMAND  [conn2] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "rs0", configVersion: 5, from: "localhost:27018", fromId: 1, term: 6 } numYields:0 reslen:414 locks:{} protocol:op_command 141ms
2017-08-22T14:52:28.185+0800 I REPL     [ReplicationExecutor] VoteRequester(term 6 dry run) received a yes vote from localhost:27018; response message: { term: 6, voteGranted: true, reason: "", ok: 1.0 }
2017-08-22T14:52:28.185+0800 I REPL     [ReplicationExecutor] dry election run succeeded, running for election
2017-08-22T14:52:28.185+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending connection to host localhost:27017 due to bad connection status; 1 connections to that host remain open
2017-08-22T14:52:28.224+0800 I REPL     [ReplicationExecutor] VoteRequester(term 7) received a no vote from localhost:27018 with reason "already voted for another candidate this term"; response message: { term: 7, voteGranted: false, reason: "already voted for another candidate this term", ok: 1.0 }
2017-08-22T14:52:28.391+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60613 #17 (7 connections now open)
2017-08-22T14:52:28.393+0800 I NETWORK  [conn17] received client metadata from 127.0.0.1:60613 conn17: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:52:28.498+0800 I ACCESS   [conn17] Successfully authenticated as principal __system on local
2017-08-22T14:52:28.499+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to localhost:27017, took 329ms (2 connections now open to localhost:27017)
2017-08-22T14:52:28.499+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to localhost:27017, took 329ms (2 connections now open to localhost:27017)
2017-08-22T14:52:28.499+0800 W REPL     [rsBackgroundSync] Fetcher stopped querying remote oplog with error: InvalidSyncSource: Sync source's last applied OpTime { ts: Timestamp 1503383206000|1, t: 6 } is not greater than our last fetched OpTime { ts: Timestamp 1503383206000|1, t: 6 }. Choosing new sync source.
2017-08-22T14:52:28.499+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27017, took 329ms (1 connections now open to localhost:27017)
2017-08-22T14:52:28.499+0800 I REPL     [rsBackgroundSync] could not find member to sync from
2017-08-22T14:52:28.499+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27018, took 329ms (2 connections now open to localhost:27018)
2017-08-22T14:52:28.500+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T14:52:28.500+0800 I REPL     [ReplicationExecutor] VoteRequester(term 7) received a no vote from localhost:27017 with reason "already voted for another candidate this term"; response message: { term: 7, voteGranted: false, reason: "already voted for another candidate this term", ok: 1.0 }
2017-08-22T14:52:28.500+0800 I REPL     [ReplicationExecutor] not becoming primary, we received insufficient votes
2017-08-22T14:52:28.500+0800 I REPL     [ReplicationExecutor] Member localhost:27018 is now in state PRIMARY
2017-08-22T14:52:28.500+0800 I REPL     [ReplicationExecutor] Member localhost:27017 is now in state SECONDARY
2017-08-22T14:52:28.517+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27017, took 18ms (2 connections now open to localhost:27017)
2017-08-22T14:52:33.501+0800 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update to localhost:27017: InvalidSyncSource: Sync source was cleared. Was localhost:27017
2017-08-22T14:52:33.518+0800 I REPL     [rsBackgroundSync] sync source candidate: localhost:27018
2017-08-22T14:52:33.518+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27018
2017-08-22T14:52:33.542+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to localhost:27018, took 24ms (1 connections now open to localhost:27018)
2017-08-22T14:52:33.543+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to localhost:27018
2017-08-22T14:52:33.557+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to localhost:27018, took 14ms (2 connections now open to localhost:27018)
2017-08-22T14:53:28.253+0800 I -        [conn2] end connection 127.0.0.1:57072 (7 connections now open)
2017-08-22T14:53:28.504+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending idle connection to host localhost:27018 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T14:53:28.505+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending idle connection to host localhost:27017 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T14:53:28.505+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Ending idle connection to host localhost:27017 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T14:54:28.023+0800 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2017-08-22T14:54:28.160+0800 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2017-08-22T14:54:28.161+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T14:54:28.162+0800 I COMMAND  [conn7] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "rs0", configVersion: 5, from: "localhost:27017", fromId: 0, term: 7 } numYields:0 reslen:414 locks:{} protocol:op_command 137ms
2017-08-22T14:54:28.162+0800 I COMMAND  [conn17] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "rs0", configVersion: 5, from: "localhost:27018", fromId: 1, term: 7 } numYields:0 reslen:414 locks:{} protocol:op_command 137ms
2017-08-22T14:54:28.162+0800 I REPL     [ReplicationExecutor] VoteRequester(term 7 dry run) received a yes vote from localhost:27017; response message: { term: 7, voteGranted: true, reason: "", ok: 1.0 }
2017-08-22T14:54:28.163+0800 I REPL     [ReplicationExecutor] dry election run succeeded, running for election
2017-08-22T14:54:28.163+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending connection to host localhost:27018 due to bad connection status; 1 connections to that host remain open
2017-08-22T14:54:28.203+0800 I REPL     [ReplicationExecutor] VoteRequester(term 8) received a yes vote from localhost:27017; response message: { term: 8, voteGranted: true, reason: "", ok: 1.0 }
2017-08-22T14:54:28.203+0800 I REPL     [ReplicationExecutor] election succeeded, assuming primary role in term 8
2017-08-22T14:54:28.203+0800 I REPL     [ReplicationExecutor] transition to PRIMARY
2017-08-22T14:54:28.203+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T14:54:28.203+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T14:54:28.203+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T14:54:28.210+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60734 #18 (7 connections now open)
2017-08-22T14:54:28.210+0800 I NETWORK  [conn18] received client metadata from 127.0.0.1:60734 conn18: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:54:28.233+0800 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update to localhost:27018: InvalidSyncSource: Sync source was cleared. Was localhost:27018
2017-08-22T14:54:28.245+0800 W REPL     [rsBackgroundSync] Fetcher stopped querying remote oplog with error: InvalidSyncSource: sync source localhost:27018 (config version: 5; last applied optime: { ts: Timestamp 1503384850000|1, t: 7 }; sync source index: -1; primary index: -1) is no longer valid
2017-08-22T14:54:28.271+0800 I ACCESS   [conn18] Successfully authenticated as principal __system on local
2017-08-22T14:54:28.285+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27017, took 82ms (2 connections now open to localhost:27017)
2017-08-22T14:54:28.287+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27018, took 126ms (3 connections now open to localhost:27018)
2017-08-22T14:54:28.287+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27018, took 84ms (3 connections now open to localhost:27018)
2017-08-22T14:54:28.287+0800 I REPL     [ReplicationExecutor] My optime is most up-to-date, skipping catch-up and completing transition to primary.
2017-08-22T14:54:28.287+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:27018, took 84ms (3 connections now open to localhost:27018)
2017-08-22T14:54:28.287+0800 I REPL     [ReplicationExecutor] Member localhost:27018 is now in state SECONDARY
2017-08-22T14:54:30.181+0800 I REPL     [rsSync] transition to primary complete; database writes are now permitted
2017-08-22T14:54:33.309+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60761 #19 (8 connections now open)
2017-08-22T14:54:33.309+0800 I NETWORK  [conn19] received client metadata from 127.0.0.1:60761 conn19: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:54:33.322+0800 I ACCESS   [conn19] Successfully authenticated as principal __system on local
2017-08-22T14:54:33.324+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60763 #20 (9 connections now open)
2017-08-22T14:54:33.325+0800 I NETWORK  [conn20] received client metadata from 127.0.0.1:60763 conn20: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:54:33.336+0800 I ACCESS   [conn20] Successfully authenticated as principal __system on local
2017-08-22T14:54:34.050+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60766 #21 (10 connections now open)
2017-08-22T14:54:34.053+0800 I NETWORK  [conn21] received client metadata from 127.0.0.1:60766 conn21: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:54:34.067+0800 I ACCESS   [conn21] Successfully authenticated as principal __system on local
2017-08-22T14:54:34.069+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60768 #22 (11 connections now open)
2017-08-22T14:54:34.069+0800 I NETWORK  [conn22] received client metadata from 127.0.0.1:60768 conn22: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.4" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.6.0" } }
2017-08-22T14:54:34.081+0800 I ACCESS   [conn22] Successfully authenticated as principal __system on local
2017-08-22T14:55:15.264+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Ending idle connection to host localhost:27018 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T14:55:28.229+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending idle connection to host localhost:27017 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T14:55:28.278+0800 I -        [conn18] end connection 127.0.0.1:60734 (11 connections now open)
2017-08-22T14:55:28.295+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending idle connection to host localhost:27018 because the pool meets constraints; 2 connections to that host remain open
2017-08-22T14:55:28.296+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending idle connection to host localhost:27018 because the pool meets constraints; 1 connections to that host remain open
2017-08-22T15:17:46.117+0800 I COMMAND  [conn20] command local.oplog.rs command: getMore { getMore: 14179528554, collection: "oplog.rs", maxTimeMS: 5000, term: 8, lastKnownCommittedOpTime: { ts: Timestamp 1503386260000|1, t: 8 } } originatingCommand: { find: "oplog.rs", filter: { ts: { $gte: Timestamp 1503384850000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 8 } planSummary: COLLSCAN cursorid:14179528554 keysExamined:0 docsExamined:0 numYields:0 nreturned:0 reslen:451 locks:{ Global: { acquireCount: { r: 4 } }, Database: { acquireCount: { r: 2 } }, oplog: { acquireCount: { r: 2 } } } protocol:op_command 5374ms
2017-08-22T15:17:46.117+0800 I COMMAND  [conn21] command local.oplog.rs command: getMore { getMore: 13514227283, collection: "oplog.rs", maxTimeMS: 5000, term: 8, lastKnownCommittedOpTime: { ts: Timestamp 1503386260000|1, t: 8 } } originatingCommand: { find: "oplog.rs", filter: { ts: { $gte: Timestamp 1503384850000|1 } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, term: 8 } planSummary: COLLSCAN cursorid:13514227283 keysExamined:0 docsExamined:0 numYields:0 nreturned:0 reslen:451 locks:{ Global: { acquireCount: { r: 4 } }, Database: { acquireCount: { r: 2 } }, oplog: { acquireCount: { r: 2 } } } protocol:op_command 5374ms
2017-08-22T15:48:14.849+0800 I -        [conn20] end connection 127.0.0.1:60763 (10 connections now open)
2017-08-22T15:48:14.849+0800 I -        [conn7] end connection 127.0.0.1:60092 (10 connections now open)
2017-08-22T15:48:14.916+0800 I ASIO     [ReplicationExecutor] dropping unhealthy pooled connection to localhost:27017
2017-08-22T15:48:14.916+0800 I ASIO     [ReplicationExecutor] after drop, pool was empty, going to spawn some connections
2017-08-22T15:48:14.916+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:14.918+0800 I ASIO     [ReplicationExecutor] Failed to close stream: Socket is not connected
2017-08-22T15:48:14.918+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:14.919+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:14.919+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:14.919+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:14.920+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:14.920+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:14.920+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:14.920+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:14.921+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:14.921+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:14.921+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:16.733+0800 I -        [conn19] end connection 127.0.0.1:60761 (8 connections now open)
2017-08-22T15:48:16.922+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:16.923+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:16.923+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:16.923+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:16.924+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:16.925+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:16.925+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:16.925+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:16.925+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:16.926+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:16.926+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:16.926+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:18.606+0800 I -        [conn22] end connection 127.0.0.1:60768 (7 connections now open)
2017-08-22T15:48:18.606+0800 I -        [conn17] end connection 127.0.0.1:60613 (7 connections now open)
2017-08-22T15:48:18.921+0800 I ASIO     [ReplicationExecutor] dropping unhealthy pooled connection to localhost:27018
2017-08-22T15:48:18.921+0800 I ASIO     [ReplicationExecutor] after drop, pool was empty, going to spawn some connections
2017-08-22T15:48:18.921+0800 I ASIO     [ReplicationExecutor] Failed to close stream: Socket is not connected
2017-08-22T15:48:18.921+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T15:48:18.922+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: Connection refused
2017-08-22T15:48:18.922+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27018 due to failed operation on a connection
2017-08-22T15:48:18.922+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: Connection refused
2017-08-22T15:48:18.922+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T15:48:18.923+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: Connection refused
2017-08-22T15:48:18.923+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27018 due to failed operation on a connection
2017-08-22T15:48:18.923+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: Connection refused
2017-08-22T15:48:18.923+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T15:48:18.924+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: Connection refused
2017-08-22T15:48:18.924+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27018 due to failed operation on a connection
2017-08-22T15:48:18.924+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: Connection refused
2017-08-22T15:48:18.926+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:18.929+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:18.929+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:18.929+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:18.929+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:18.932+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:18.932+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:18.932+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:18.932+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:18.933+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:18.933+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:18.933+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:20.928+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T15:48:20.929+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: Connection refused
2017-08-22T15:48:20.929+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27018 due to failed operation on a connection
2017-08-22T15:48:20.930+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: Connection refused
2017-08-22T15:48:20.930+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T15:48:20.931+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: Connection refused
2017-08-22T15:48:20.931+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27018 due to failed operation on a connection
2017-08-22T15:48:20.931+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: Connection refused
2017-08-22T15:48:20.931+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T15:48:20.933+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: Connection refused
2017-08-22T15:48:20.933+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27018 due to failed operation on a connection
2017-08-22T15:48:20.933+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: Connection refused
2017-08-22T15:48:20.933+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:20.934+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:20.934+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:20.934+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:20.934+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:20.935+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:20.935+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:20.935+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:20.935+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:20.936+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: Connection refused
2017-08-22T15:48:20.936+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27017 due to failed operation on a connection
2017-08-22T15:48:20.936+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: Connection refused
2017-08-22T15:48:21.702+0800 I -        [conn21] end connection 127.0.0.1:60766 (5 connections now open)
2017-08-22T15:48:22.937+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-08-22T15:48:22.937+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-08-22T15:48:22.938+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: Connection refused
2017-08-22T15:48:22.938+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to localhost:27018 due to failed operation on a connection
2017-08-22T15:48:22.938+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: Connection refused
2017-08-22T15:48:22.938+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
